record_index,drug_name,model_id,canonical_smiles,ic50_original,ic50_transformed,split
32249,MPS-1-IN-1,ACH-000988,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,4.55393317,0.6119207755713161,train
32250,Camptothecin,ACH-000745,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-3.20178268,0.42063230318804407,train
32251,Serdemetan,ACH-000610,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,5.34285614,0.6304821075070163,train
32252,Afatinib,ACH-000647,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,-1.01206986,0.47471982824288605,train
32253,T0901317,ACH-000893,C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O,5.21225301,0.6274342380013331,train
32254,A-443654,ACH-000501,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N,-0.73387864,0.4816612639589329,train
32255,PHA-793887,ACH-001398,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C,5.12503398,0.6253931457926377,train
32256,AZD7762,ACH-000798,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,0.94804062,0.5236832797546981,train
32257,AICA Ribonucleotide,ACH-000804,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,7.42607932,0.6775658757222373,train
32258,PI-103,ACH-000469,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,-0.06807136,0.4982982225712809,train
32259,CCT007093,ACH-000223,C1CC(=CC2=CC=CS2)C(=O)C1=CC3=CC=CS3,4.64499268,0.6140809833196473,train
32260,GSK650394,ACH-000824,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,0.15091573,0.503772821643508,train
32261,NG-25,ACH-000554,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,2.36572576,0.5588688424266549,train
32262,NSC-87877,ACH-000969,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O,4.24077016,0.6044584312024905,train
32263,CAY10603,ACH-000847,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO,0.18421449,0.5046052320186959,train
32264,JQ1,ACH-000643,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.70975664,0.5673324133577866,train
32265,VX-702,ACH-000616,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,3.39120393,0.5839768400682437,train
32266,Talazoparib,ACH-000571,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,1.09436535,0.5273318611868283,train
32267,JW-7-24-1,ACH-000192,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,1.917755,0.5477974740509712,train
32268,NPK76-II-72-1,ACH-000254,CC1CC(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,4.01441024,0.5990338323238241,train
32269,XMD13-2,ACH-000452,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC(=CC=C4)C(=O)NC5CC5,5.04655688,0.6235528097619746,train
32270,JNK Inhibitor VIII,ACH-000749,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.07614702,0.600515791461211,train
32271,Pictilisib,ACH-000326,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,2.32452342,0.5578528177620196,train
32272,YK-4-279,ACH-000308,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O,3.05645357,0.5758219878600901,train
32273,BMS-536924,ACH-000157,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,1.48612211,0.537084824510233,train
32274,Tanespimycin,ACH-000467,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,-0.80872116,0.4797929831276126,train
32275,Zibotentan,ACH-000583,CC1=CN=C(C(=N1)OC)NS(=O)(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4,3.83435354,0.5947014006167891,train
32276,AZD7762,ACH-002059,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,-1.92342061,0.4520621838676976,train
32277,Motesanib,ACH-000981,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,2.81722001,0.5699683447692063,train
32278,GSK1904529A,ACH-000997,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,2.5417524,0.5632039015458087,train
32279,Sepantronium bromide,ACH-000722,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],0.25826599,0.5064562908847107,train
32280,PIK-93,ACH-000090,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,1.66579807,0.541548918324911,train
32281,DMOG,ACH-002283,COC(=O)CNC(=O)C(=O)OC,8.83266367,0.7074986350291335,train
32282,SN-38,ACH-000273,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-5.05470532,0.3762559373387411,train
32283,GSK429286A,ACH-000183,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,3.58734014,0.5887339400391954,train
32284,PD0325901,ACH-000030,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,0.30744142,0.5076854301523691,train
32285,JNK Inhibitor VIII,ACH-000129,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.42013654,0.6087387394491334,train
32286,Alectinib,ACH-001368,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C,3.48441028,0.5862394812888153,train
32287,VX-702,ACH-000696,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,2.60552242,0.5647720402696946,train
32288,TPCA-1,ACH-001086,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,3.91703058,0.5966926085251701,train
32289,Midostaurin,ACH-000098,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,-0.82198691,0.4794618899732794,train
32290,Talazoparib,ACH-000048,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,0.70119695,0.517522744727098,train
32291,AT-7519,ACH-000349,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,-0.50674399,0.4873341105232268,train
32292,FH535,ACH-000476,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,0.53216269,0.5133009284108704,train
32293,Gemcitabine,ACH-000827,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,-4.56410553,0.3878376851113471,train
32294,WZ3105,ACH-000548,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N(C)C)NC4=CC(=CC=C4)NC(=O)C=C,0.4598976,0.5114954139491257,train
32295,Palbociclib,ACH-002029,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,0.2499103,0.5062474323497389,train
32296,WHI-P97,ACH-001606,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC,5.36249306,0.6309394801729818,train
32297,JNK Inhibitor VIII,ACH-000694,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.37990224,0.6077800373004429,train
32298,Nilotinib,ACH-000356,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,3.49440658,0.5864819333710691,train
32299,JW-7-24-1,ACH-000860,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,1.07346598,0.5268109086156301,train
32300,Dactolisib,ACH-000599,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-3.367937,0.4165885353002487,train
32301,Luminespib,ACH-000144,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-3.53903544,0.41243614298422354,train
32302,CAY10603,ACH-000149,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO,-0.51892939,0.4870296757434929,train
32303,MK-2206,ACH-000189,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,3.96990669,0.597964421757917,train
32304,XMD11-85h,ACH-000962,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,2.80111074,0.5695734549997568,train
32305,BMS-345541,ACH-000943,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,1.97696867,0.5492638685416912,train
32306,NG-25,ACH-000943,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,2.06788494,0.5515136873952711,train
32307,BAY-61-3606,ACH-000811,COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC.Cl.Cl,1.95753047,0.548782585118118,train
32308,Tanespimycin,ACH-001384,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC,-0.90751738,0.47732762394133993,train
32309,GW441756,ACH-000298,CN1C=C(C2=CC=CC=C21)C=C3C4=C(C=CC=N4)NC3=O.Cl,2.16856631,0.5540026922930795,train
32310,EHT-1864,ACH-000178,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl,3.58689441,0.5887231477014822,train
32311,Bryostatin 1,ACH-001385,CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O,-2.16950403,0.44597413829068455,train
32312,Linsitinib,ACH-000749,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,3.18165646,0.5788771410890525,train
32313,CP724714,ACH-002052,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C=CCNC(=O)COC)C,5.16556843,0.6263422892145853,train
32314,Belinostat,ACH-000223,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,0.36788231,0.5091960206355031,train
32315,XAV939,ACH-000694,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,3.84956761,0.5950680549502387,train
32316,Motesanib,ACH-000349,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,3.47506574,0.586012799303995,train
32317,JW-7-24-1,ACH-000953,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,1.49580008,0.5373254341099026,train
32318,Epothilone B,ACH-000943,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,-7.92339322,0.31166659246193523,train
32319,Bicalutamide,ACH-000738,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,2.58467614,0.5642595601415108,train
32320,(5Z)-7-Oxozeaenol,ACH-000819,CC1CC=CC(=O)C(C(CC=CC2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,1.51243316,0.5377389180431662,train
32321,BMS-345541,ACH-001496,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,1.3619076,0.5339951612663927,train
32322,NG-25,ACH-000384,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,4.3808687,0.6078030758686627,train
32323,EHT-1864,ACH-000583,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl,3.16249879,0.5784100480418314,train
32324,TW 37,ACH-002290,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,-1.36070597,0.46603474073682677,train
32325,Gemcitabine,ACH-000493,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,-3.00047534,0.4255458631480734,train
32326,Y-39983,ACH-002040,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,4.95506052,0.6214026570026134,train
32327,IOX2,ACH-000666,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,0.76931995,0.5192235184346018,train
32328,Linsitinib,ACH-000291,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,1.40738827,0.5351267450400065,train
32329,Refametinib,ACH-000075,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,1.8515715,0.5461574940179357,train
32330,Olaparib,ACH-000586,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,1.86965035,0.5466055760298318,train
32331,NVP-BHG712,ACH-001021,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C,5.1957642,0.627048713809127,train
32332,Daporinad,ACH-000303,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,-2.49774764,0.43787893814661666,train
32333,Selumetinib,ACH-000814,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,-0.78122933,0.48047919401023137,train
32334,Alectinib,ACH-000574,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C,4.05823107,0.6000859166573161,train
32335,PHA-793887,ACH-000978,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C,2.09350929,0.5521474123152893,train
32336,Selisistat,ACH-000227,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,5.9734038,0.6450475916328029,train
32337,T0901317,ACH-000448,C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O,5.29811001,0.6294390298725931,train
32338,Tubastatin A,ACH-000107,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=C(C=C4)C(=O)NO,5.76333464,0.6402233007993732,train
32339,Masitinib,ACH-000556,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,5.86918319,0.6426577530048886,train
32340,Afatinib,ACH-001399,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4,1.44373673,0.5360308551138697,train
32341,Talazoparib,ACH-001402,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,1.59659589,0.5398303229995325,train
32342,Belinostat,ACH-000749,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,-1.61387147,0.4597405578269237,train
32343,Temsirolimus,ACH-000716,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,-2.56347282,0.43626183823651893,train
32344,Serdemetan,ACH-000211,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,1.86127924,0.5463981084696234,train
32345,Pelitinib,ACH-000343,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C,3.08113174,0.5764246416234221,train
32346,TPCA-1,ACH-000221,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,1.99432517,0.5496935318966608,train
32347,Dactolisib,ACH-000917,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-2.67654589,0.4334829803732543,train
32348,FMK,ACH-000717,CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)C(=O)CF,4.811264,0.6180138224255205,train
32349,Dactolisib,ACH-000242,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,0.27953821,0.5069880002112652,train
32350,MK-2206,ACH-000006,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,0.04988687,0.5012471691634763,train
32351,Thapsigargin,ACH-001443,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,-6.96259871,0.33264198356448865,train
32352,Pelitinib,ACH-000667,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C,1.55720157,0.5388515624192654,train
32353,QS11,ACH-000139,C1CC2=C(C1)C=C(C=C2)OC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C6=CC=CC=C6)NC(CC7=CC=CC=C7)CO,1.85079927,0.5461383527244198,train
32354,Omipalisib,ACH-000258,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F,-3.14990379,0.42189711367524213,train
32355,Temozolomide,ACH-000437,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,5.22751604,0.6277909579241974,train
32356,I-BET-762,ACH-000521,CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,4.3305514,0.606602971186894,train
32357,AS601245,ACH-000703,C1=CC=C2C(=C1)N=C(S2)C(C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4,5.04874988,0.623604285687433,train
32358,Entinostat,ACH-000294,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,-1.52791757,0.46187619960473963,train
32359,GSK1070916,ACH-001021,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,3.80946984,0.5941014836408608,train
32360,TW 37,ACH-002062,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,0.62451531,0.5156078102894055,train
32361,Phenformin,ACH-000121,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,8.21631926,0.694582642854719,train
32362,AS601245,ACH-001650,C1=CC=C2C(=C1)N=C(S2)C(C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4,1.4057861,0.5350868882556501,train
32363,Pictilisib,ACH-001384,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,0.97983847,0.5244763820754798,train
32364,KIN001-266,ACH-000571,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,3.05444729,0.575772983519924,train
32365,Rucaparib,ACH-000293,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,4.85540218,0.6190552603576056,train
32366,Pazopanib,ACH-001549,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,3.01359953,0.5747749349213322,train
32367,Dactolisib,ACH-000755,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-0.89759794,0.4775751055912852,train
32368,NU7441,ACH-000326,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,2.97485915,0.5738278131161315,train
32369,Talazoparib,ACH-000114,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,2.51960388,0.5626589602264744,train
32370,Camptothecin,ACH-000816,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-3.57564645,0.41154922428557567,train
32371,Rucaparib,ACH-001653,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,4.33864379,0.60679606791987,train
32372,GSK1070916,ACH-000414,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,0.87983907,0.5219817981800223,train
32373,Fedratinib,ACH-000372,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,1.75881419,0.543857355045018,train
32374,PD173074,ACH-000725,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,3.50544961,0.5867497242992633,train
32375,UNC0638,ACH-000204,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,3.97786954,0.5981558360966442,train
32376,UNC1215,ACH-000821,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,1.71805336,0.542845995111843,train
32377,WZ-1-84,ACH-000653,CCC(=O)N(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCN(C4)C(=O)C=C)NC=N3,4.26619835,0.6050662280507969,train
32378,MPS-1-IN-1,ACH-000636,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,2.08952479,0.5520488812953498,train
32379,BMS-536924,ACH-000930,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,4.41210115,0.6085473391219749,train
32380,Cyclopamine,ACH-000366,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1,5.28332547,0.6290941211323872,train
32381,Quizartinib,ACH-000181,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,2.89656818,0.5719121142208172,train
32382,NSC-207895,ACH-001498,CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],2.87350895,0.5713474648286242,train
32383,Navitoclax,ACH-000423,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,3.7141906,0.5918018288034789,train
32384,Masitinib,ACH-000067,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,3.50044598,0.5866283937743739,train
32385,Refametinib,ACH-000859,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,1.68575677,0.5420443990765199,train
32386,FR-180204,ACH-001549,C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N,4.44861777,0.6094168831892267,train
32387,NG-25,ACH-000501,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,4.5411924,0.611618172632144,train
32388,Bicalutamide,ACH-000716,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,5.00990503,0.6226920748338232,train
32389,Refametinib,ACH-000098,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,2.15214795,0.5535969854839845,train
32390,PIK-93,ACH-000271,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,-1.10977573,0.4722840467695212,train
32391,GSK1070916,ACH-000329,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,2.43162639,0.5604928841222169,train
